ID,Text,Subjectivity,Polarity
f1e069787ece74531d112559945c6871,????? ? ????? ?? ??????? ?????? ????? ???,subjective,NU
f1e069787ece74531d112559945c6871,"?, ?, ? ?????? ?????? ????? ???",subjective,NU
f1e069787ece74531d112559945c6871,"?? ????? ???? ????? ??? ????? ????, ??????? ??? ???? ????? ??? ????? ???? ????",subjective,NU
f1e069787ece74531d112559945c6871,???? ??? ????? ??????,subjective,NU
f1e069787ece74531d112559945c6871,"?????, ?????? ???? ?????? ??? ?????????",subjective,NU
f1e069787ece74531d112559945c6871,?????? ????? ???? ???? ???? ?????????,subjective,NU
f1e069787ece74531d112559945c6871,"????, ???? ??? ????? ????????",subjective,NU
f1e069787ece74531d112559945c6871,"??????, ????? ????? ????",subjective,NU
f1e069787ece74531d112559945c6871,?????? ??? ?????? ?????? ???? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,"?????, ?.?? ????? ??????? ???, ????? ??????? ?? ?? ??????? ??? ?????",subjective,NU
f1e069787ece74531d112559945c6871,?÷?(?+?) ? ????? ???????? ????? ????? ??? ???? ????? ???? ?????? ???????? ?????? ,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ?? ???? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????? ??? ????? ????? ???? ?????? ???????? ?? ????? ???? ?? ????? ?? ?????? ??????,subjective,NU
f1e069787ece74531d112559945c6871, ????? ??? ????? ???? ?? ?? ????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,"???, ????? ????? ????? ??? ???? ???????????? ???, ????? ?? ?? ????? ???? ???? ????? ?????? ????",subjective,NU
f1e069787ece74531d112559945c6871,"???? ??? ??????? ??????? ?????, ?????? ??? ????? ?????? ??????? ??????? ?????? ?????",subjective,NU
f1e069787ece74531d112559945c6871,"????? ????? ?? ?????? ?? ?? ??? ???, ??? ??? ???? ??? ????",subjective,NU
f1e069787ece74531d112559945c6871, ??? ???? ???? ????? ????,subjective,NU
f1e069787ece74531d112559945c6871,"???? ???? ????? ??, ???? ???? ?? ?????? ????????, ?????? ???? ???? ????? ?????? ?????? ????????",subjective,NU
f1e069787ece74531d112559945c6871,"????? ????- ? ????? ??????? ???? ???? ???? ????? ???? ???? ??, ?? ??? ?????????? ????? ????? ???",subjective,NU
f1e069787ece74531d112559945c6871,??? ??????? ??? ??? ??? ????? ??? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,????? ??? ????? ???? ???? ?????,subjective,NU
f1e069787ece74531d112559945c6871,"?????????? ????? ????? ????, ?????? ????? ? ?? ???? ?????? ??????? ????",subjective,NU
f1e069787ece74531d112559945c6871,"???? ?????? ??? ?????, ???? ??????? ??? ??????",subjective,NU
f1e069787ece74531d112559945c6871,"???? ?? ????? ?? ????? ???? ???? ??? ????? ???, ??? ?? ????? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ??????? ? ? ?? ??????? ??? ?????? ??? ??,subjective,NU
f1e069787ece74531d112559945c6871,"1+1= 10 , ?????, ??????? ?? ??? ?? ?? ""?????"" ?? ???? ??????",subjective,NU
f1e069787ece74531d112559945c6871,"?????, ??? ????? ??? ?????? ????? ?????? ???? ????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ??????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,????? ?? ???????? ??????? ????? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,"???, ???????? ???? ??? ???? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?? ???????? ???? ?? ???????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?????? ??? ?? ?????? ??? ???? ????? ,subjective,NU
f1e069787ece74531d112559945c6871,??????? ????? ???? ?? ???? ???? ????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?????? ????? ?? ??? ?,subjective,NU
f1e069787ece74531d112559945c6871,"???, ???????? ????? ???? ???? ??? ???? ?????? ???? ??? ????? ??....",subjective,NU
f1e069787ece74531d112559945c6871,????? ?? ??????? ??? ??,subjective,NU
f1e069787ece74531d112559945c6871,1/2a = 1/2 a ??? ?? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ??????? ???? ,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ?? ????????? ???? ?????? ????,subjective,NU
f1e069787ece74531d112559945c6871,a^a^a ?? (a^a)^a ?? ????? ?? ??? ?,subjective,NU
f1e069787ece74531d112559945c6871,3/5+3=? ??? ??? ?? ??? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???????? ?? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,???? ????? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ???? ???????,subjective,NU
f1e069787ece74531d112559945c6871,????? ????? ??? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,"????? ????????? ????, ??? ?????",subjective,NU
f1e069787ece74531d112559945c6871,?????? 6/2(1+2) ????? ???????? ?????? ?????? ????? ? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,????? ????????????? ?? ?????? ?? ?? ????? ?????? ???? ??? ???? ????? ????????,subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ?? ????????? ??? ???? ??? ????? ??????? ??? ?? ?????? ???,subjective,NU
f1e069787ece74531d112559945c6871,"???, d/dx ???? ??????? ????????????? ??? ??? ???? ??? ???? ?????????????? ???, ??? ?? ???? ??? ?????? ??? ??? ???? ?????? ???? dx ??? ??? ???? ????, ??? ?? ??????? ???? ???",subjective,NU
f1e069787ece74531d112559945c6871,???????? ????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,"????? ???? ??, ????? ??????? ??????????????? ???? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ?? ????? ??? ???? ??,subjective,NU
f1e069787ece74531d112559945c6871,?????? ?????????? ????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ????? ????? ?????? ?????? ?????? ?????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,????? ??????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?????? ??? ??? ??????? ?? ??? ??? ??? ???!,subjective,NU
f1e069787ece74531d112559945c6871,"??? ?????, ????? ????? ????? ?? ??? ???????",subjective,NU
f1e069787ece74531d112559945c6871,????? ???? ???? ????? ?? ??????? ??? ??? ?? ???????,subjective,NU
f1e069787ece74531d112559945c6871,????? ??? ?????? ??????????,subjective,NU
f1e069787ece74531d112559945c6871,"?? ???? ??? ?? ????, ??? ???? ??? ????? ??????? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ??? ?????? ???????  ,subjective,NU
f1e069787ece74531d112559945c6871,"???? ?????? ????, ??? ????? ??? ",subjective,NU
f1e069787ece74531d112559945c6871,????????????' ??????? ???? ???????? ?????? ?? '????? ????' ??????? '??????? ?????' ???? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ???? ????? ??? ??,subjective,NU
f1e069787ece74531d112559945c6871,"?????? ?????? ??? ???????? ""????? ?? ?? ??????? ?????, ?????? ???? ??"" ????? ??? ???",subjective,NU
f1e069787ece74531d112559945c6871,"????? ??????, ??? ???? ?? ????? ????? ???? ?????? ???? ??",subjective,NU
f1e069787ece74531d112559945c6871,?? ??? ????? ????? ???????? ????? ??? ????? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,"?????? ?????? ??? ??? ??? ?????? ?????, ????? ? ??? ???? ????? ?? ???? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ???? ???? ????? ????? ????? ?????? ? ??????? ??? ?????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?? ?????? ???? ???? ?? ?,subjective,NU
f1e069787ece74531d112559945c6871,?????????? ????? ?? ?????? ??? ????? ??? ???????,subjective,NU
f1e069787ece74531d112559945c6871,????? ??????? ????? ???? ????? ????? ????? ?????? ??????? ?????????? ????? ????? ??? ,subjective,NU
f1e069787ece74531d112559945c6871,"??????, ???? ?? ??????? ?? ???????? ???? ????? ???? ? ?? ???? ??????? ????? ????",subjective,NU
f1e069787ece74531d112559945c6871,?????? ???? ??? ?????????????? ??????? ??????? ???? ?? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????'? ??????? ?????? ?????? ????? ?????? ???? ??? ??? ????? ???? ??? ?? ????????? ?? ???? ????? ???? ???? ,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?? ???? ?????? ???? ??????? ?? ?????? ??? ???? ?? ???????? ?????? ????? ??????,subjective,NU
f1e069787ece74531d112559945c6871,?? ????? ???? ????? ????? ??? ????? ????? ?????? ??? ???? ???? ???? ??????? ??????,subjective,NU
f1e069787ece74531d112559945c6871,????? ???? ???? ?????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,"???? ???? ???, ??? ????? ?????? ??????",subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ??? ???? ???? ??? ????????????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ??? ????? ??????? ?? ???? ?????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ?? ???????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?????? ?????? ???,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?? ???? ????? ???? ?????? ??????????????????,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ????? ?? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ??????? ???? ?? ????,subjective,NU
f1e069787ece74531d112559945c6871,?????????? ?? ??? ???????? ?????? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ???? ?? ?? ??????,subjective,NU
f1e069787ece74531d112559945c6871,"????? ?? ?????, ????? ??? ??????",subjective,NU
f1e069787ece74531d112559945c6871,"????? ???? ?? ??????? ?????? ????????,,,",subjective,NU
f1e069787ece74531d112559945c6871, ?????? ???? ??? ?? ??????,subjective,NU
f1e069787ece74531d112559945c6871,???????? ?? ?????? ????? ?????? ?????? ????? ??,subjective,NU
f1e069787ece74531d112559945c6871,????? ??? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,??????? ????? ????? ?? ????? ???? ?? ???? ????!?,subjective,NU
f1e069787ece74531d112559945c6871,??????? ?????? ???? ???? ??? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????? ??????? ????? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?? ??????? ??????????? ? ????????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ????? ?? ???? ????? ??? ????? ????? ??,subjective,NU
f1e069787ece74531d112559945c6871,????? ?? ????? ? ???? ??????????,subjective,NU
f1e069787ece74531d112559945c6871,?????? ????? ????? ????? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??????????? ????? ??? ???? ?????,subjective,NU
f1e069787ece74531d112559945c6871,????? ????? ???? ???? ????????,subjective,NU
f1e069787ece74531d112559945c6871,"????????????????? ?????, ?? ???????? ??? ???? ?????? ????? ??? ?? ???? ????? ????",subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ???? ????? ??,subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ???? ???? ???? ?????,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ?? ??? ,subjective,NU
f1e069787ece74531d112559945c6871,"?? ???? ????? ???,????? ????? ????? ???",subjective,NU
f1e069787ece74531d112559945c6871,?? ?? ?????? ???? ???????? ??????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?? ???? ?? ??? ??% ??????? ?????? ????? ?? ?? ????? ???? ?????,subjective,NU
f1e069787ece74531d112559945c6871, ??? ????? ?????- ?? ????? ??????! ,subjective,NU
f1e069787ece74531d112559945c6871,??????? ?????? ???? ???????? ???? ?? ?,subjective,NU
f1e069787ece74531d112559945c6871,?? ???? ??? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,? ????? ???? ?? ?? ?? ?? ??????? ?? ???????,subjective,NU
f1e069787ece74531d112559945c6871,"??? ????? ????? ???? ???? ? ???? ???????, ????? ???? ????? ???? ???? ?????? ???????????",subjective,NU
f1e069787ece74531d112559945c6871,?????? ?? ???? ??? ?? ???? ??? ?,subjective,NU
f1e069787ece74531d112559945c6871,????? ?? ?????? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ??? ????? ?? ?? ??????? ?????? ??? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ??? ????? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????? ???? ????? ????? ??,subjective,NU
f1e069787ece74531d112559945c6871,", ???????? ???? ?? ????? ??? ?????",subjective,NU
f1e069787ece74531d112559945c6871,"??????? ??? ??????? ????? ????? ????, ?? ??????? ?? ????? ?????????? ???? ????? ?????!?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ??? ????? ????? ?? ? ??? ???? ??? ???? ???? ???? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????? ??? ????? ????? ???? ????? ?????? ????? ???,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ???? ?????? ????????,subjective,NU
f1e069787ece74531d112559945c6871,????? ?? ????? ???? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,"??? ???? ????? ????? ??? ???, ?? ???? ?? ???? ???? ???? ?? ?????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ????? ??? ?????? ????,subjective,NU
f1e069787ece74531d112559945c6871,?????? ??? ?? ??? ????? ???,subjective,NU
f1e069787ece74531d112559945c6871,??????? ??? ????? ??? ??????? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ??? ???? ??? ??????? ????,subjective,NU
f1e069787ece74531d112559945c6871,"??? ???? ???? ?????? ???, ?? ??????? ????? ????? ?????? ??? ????????",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ???? ????? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ??? ?????,subjective,NU
f1e069787ece74531d112559945c6871,"???????? ????? ?? ???? ???, ?? ??? ???? ?????",subjective,NU
f1e069787ece74531d112559945c6871,???? ?? ?? ?????????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ???? ????? ???? ????? ????? ?? ??,subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ?? ???????? ???????? ???? ?????? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???????? ??? ??????????? ???? ?????? ?????? ? ????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?? ??? ???? ????  ,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?? ?????? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ????? ??????? ?????? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,????? ???? ????? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,"???? ???? ???? ?????, ?????? ???? ??? ???? ?? ???? ??? ????? ?? ???? ????? ???..????",subjective,NU
f1e069787ece74531d112559945c6871,"??? ???, ???? ???? ???? ",subjective,NU
f1e069787ece74531d112559945c6871,????? ????? ?? ????? ?? ?? ???? ?? ? ?? ?????? ???? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,???? ????? ????? ?? ????? ???? ??? ?? ????,subjective,NU
f1e069787ece74531d112559945c6871,"??? ?????? ????? ??????? ????? ?? ?????, ???? ?????? ??????? ?????",subjective,NU
f1e069787ece74531d112559945c6871,"?????? ??? ????? ????? ???, ???? ???? ???? ????? ????",subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ???? ??? ???? ???? ?? ?? ??????????,subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ?????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ???? ?? ????? ????????? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ?????? ?????? ????? ?? ??????,subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ????? ??? ??? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,???? ????? ??? ???? ??????????? ??????? ?,subjective,NU
f1e069787ece74531d112559945c6871,"????????? ?, ?? ????? ???? ??? ?????",subjective,NU
f1e069787ece74531d112559945c6871,?? ??? ???. ?? ??? ??? ?,subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ????? ??? ???? ??????? ?????!,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ??? ???? ? ????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,?? ???? ??? ????? ???????? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871,????????? ???? ?????????? ????????????? ???? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,?????? ?????? ?????? ????? ????? ?? ??????,subjective,NU
f1e069787ece74531d112559945c6871,?????????? ????????? ??????? ?? ? ?????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,?) ??????? ???????? ???? ???? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,?? ? ?? ????? ???? ??? ?????,subjective,NU
f1e069787ece74531d112559945c6871,???? ?? ??? ????? ???? ??????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,????? ???? ?????????? ??????? ??????? ?? ???????,subjective,NU
f1e069787ece74531d112559945c6871,?? ??????? ????? ??? ??? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,?????????? ??? ???? ?? ?????? ????? ????!,subjective,NU
f1e069787ece74531d112559945c6871,????? ??????? ???? ????????? ??? ????????? ????????,subjective,NU
f1e069787ece74531d112559945c6871,????????? ??? ???? ??? ??? ????? ???,subjective,NU
f1e069787ece74531d112559945c6871,?? ???? ????? ????? ?????? ? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ?? ??? ???? ?????? ???? ??????,subjective,NU
f1e069787ece74531d112559945c6871,""" ??? ??? ?????????? ???? ??? ????",subjective,NU
f1e069787ece74531d112559945c6871,????? ???? ?? ?? ?????? ???? ??.?,subjective,NU
f1e069787ece74531d112559945c6871,????? ????? ??? ???? ???????? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,????? ?????? ???? ???? ??? ??? ?????,subjective,NU
f1e069787ece74531d112559945c6871,?????? ?? ??? ???? ???? ???? ???,subjective,NU
f1e069787ece74531d112559945c6871,?????? ??? ??? ??? ????? ??????? ????,subjective,NU
f1e069787ece74531d112559945c6871,"????????? ??? ???? ????, ????? ??????? ???",subjective,NU
f1e069787ece74531d112559945c6871,????????? ?????? ???? ?? ???? ??? ?,subjective,NU
f1e069787ece74531d112559945c6871,????? ??? ???? ???? ???? ???? ???????,subjective,NU
f1e069787ece74531d112559945c6871,??????? ???? ???? ???? ???????????? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,?????? ????? ???? ????????? ??????? ????? ????!,subjective,NU
f1e069787ece74531d112559945c6871,"????? ???? ???? ?????, ??? ?? ?????",subjective,NU
f1e069787ece74531d112559945c6871,?????? ?????? ???? ??? ????????? ???????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,???? ????? ???? ???? ??? ??????? ???!,subjective,NU
f1e069787ece74531d112559945c6871,"??????? ????????? ???? ??, ?????? ???? ???",subjective,NU
f1e069787ece74531d112559945c6871,??? ?????? ????? ??????? ??? ??? ???,subjective,NU
f1e069787ece74531d112559945c6871, ???? ????? ????? ?????? ??? ??????,subjective,NU
f1e069787ece74531d112559945c6871,"????? ????? ????, ""???? ?????? ?? ???""!",subjective,NU
f1e069787ece74531d112559945c6871,??? ???? ??????? ????????? ??? ?????? ????????,subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ????? ????? ????? ????? ?????,subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ?????????? ???? ??????????? ????? ???????,subjective,NU
f1e069787ece74531d112559945c6871,???????? ?????? ???? ????? ??? ???????? ??????????,subjective,NU
f1e069787ece74531d112559945c6871,???? ???? ??? ?????? ?????? ???? ????,subjective,NU
f1e069787ece74531d112559945c6871,??? ??? ? ????? ????? ??? ????,subjective,NU
f1e069787ece74531d112559945c6871,????????? ????? ???? ???? ?????? ????? ???,subjective,NU
